timestamp,open,high,low,close,volume
2025-01-01T03:48:00.000000,99.5151,99.9303,99.1362,99.6772,74310
2025-01-01T03:49:00.000000,99.6512,99.9219,99.501,99.659,4742
2025-01-01T03:50:00.000000,99.4769,99.7985,99.1831,99.566,3368
2025-01-01T03:51:00.000000,99.508,99.5494,99.414,99.5285,16263
2025-01-01T03:52:00.000000,99.7354,99.9274,99.473,99.5486,61196
2025-01-01T03:53:00.000000,99.6685,99.7877,99.4065,99.6253,34889
2025-01-01T03:54:00.000000,99.6692,100.0559,99.4984,99.579,42664
2025-01-01T03:55:00.000000,99.4405,99.8294,99.3047,99.5374,33277
2025-01-01T03:56:00.000000,99.4799,99.5345,99.3431,99.4012,28909
2025-01-01T03:57:00.000000,99.4154,99.7075,98.829,99.3909,4699
2025-01-01T03:58:00.000000,99.4328,100.1142,99.3083,99.3236,13938
2025-01-01T03:59:00.000000,99.0636,99.7812,98.3799,99.2901,84662
2025-01-01T04:00:00.000000,99.3061,99.4933,99.1025,99.2346,75769
2025-01-01T04:01:00.000000,99.095,99.3575,99.0104,99.2287,58276
2025-01-01T04:02:00.000000,98.8219,99.3928,98.783,99.1175,53027
2025-01-01T04:03:00.000000,99.0704,99.1011,98.9949,99.0248,5852
2025-01-01T04:04:00.000000,99.0738,99.3305,98.5631,99.1594,150881
2025-01-01T04:05:00.000000,98.9944,99.2435,98.9838,99.078,15574
2025-01-01T04:06:00.000000,99.109,99.4414,98.7183,99.0088,15310
2025-01-01T04:07:00.000000,99.2326,99.9322,98.7445,99.1249,77131
2025-01-01T04:08:00.000000,99.2984,99.4924,99.2048,99.3088,11191
2025-01-01T04:09:00.000000,99.1467,99.69,98.6492,99.2346,28308
2025-01-01T04:10:00.000000,99.055,99.4887,98.8133,99.2114,26012
2025-01-01T04:11:00.000000,99.1658,99.5262,98.8768,99.233,82406
2025-01-01T04:12:00.000000,99.3731,99.7052,98.8228,99.3425,19333
2025-01-01T04:13:00.000000,99.2415,99.5327,99.0441,99.28,4830
2025-01-01T04:14:00.000000,99.3586,99.5125,99.2413,99.2645,25441
2025-01-01T04:15:00.000000,99.3905,99.7148,99.1352,99.3138,8996
2025-01-01T04:16:00.000000,99.3551,99.6166,99.0864,99.3414,25826
2025-01-01T04:17:00.000000,99.3542,99.7768,98.8619,99.3176,11409
2025-01-01T04:18:00.000000,99.2193,99.5272,99.1763,99.3091,10311
2025-01-01T04:19:00.000000,99.2071,99.3258,99.1306,99.2221,4523
2025-01-01T04:20:00.000000,99.3204,100.2282,98.6587,99.2071,30579
2025-01-01T04:21:00.000000,99.2584,100.0412,98.6914,99.1902,2648
2025-01-01T04:22:00.000000,99.2493,99.5483,98.8599,99.205,13062
2025-01-01T04:23:00.000000,99.241,99.5265,99.036,99.1698,30907
2025-01-01T04:24:00.000000,99.1889,99.7294,98.8185,99.1997,25242
2025-01-01T04:25:00.000000,99.1671,99.4481,99.1189,99.2639,320896
2025-01-01T04:26:00.000000,99.2807,99.7173,98.7742,99.2737,105321
2025-01-01T04:27:00.000000,99.265,99.5849,99.0723,99.296,14308
2025-01-01T04:28:00.000000,99.2136,99.3928,98.9241,99.2994,86340
2025-01-01T04:29:00.000000,99.4978,99.5515,99.0845,99.2995,31346
2025-01-01T04:30:00.000000,99.4473,99.494,99.0739,99.2538,336659
2025-01-01T04:31:00.000000,99.4397,99.6085,99.1319,99.2739,10023
2025-01-01T04:32:00.000000,99.4151,100.2935,98.4176,99.2677,8993
2025-01-01T04:33:00.000000,99.6017,99.7637,99.2661,99.4004,28339
2025-01-01T04:34:00.000000,99.7641,99.8435,99.3551,99.5003,41340
2025-01-01T04:35:00.000000,99.422,99.9468,99.2793,99.5248,290511
2025-01-01T04:36:00.000000,99.5799,99.8254,98.9306,99.4764,17674
2025-01-01T04:37:00.000000,99.3944,99.5244,99.2932,99.4059,18145
2025-01-01T04:38:00.000000,99.418,99.5625,99.2307,99.4814,280516
2025-01-01T04:39:00.000000,99.5493,99.8825,99.3434,99.4982,19768
2025-01-01T04:40:00.000000,99.3369,100.1223,99.1947,99.5287,22227
2025-01-01T04:41:00.000000,99.5612,100.3595,98.5345,99.418,46640
2025-01-01T04:42:00.000000,99.4312,99.5034,99.4072,99.4769,12070
2025-01-01T04:43:00.000000,99.5016,99.6087,99.1645,99.5057,42054
2025-01-01T04:44:00.000000,99.4852,99.5847,99.056,99.4353,14059
2025-01-01T04:45:00.000000,99.3376,99.8638,98.947,99.4054,32881
2025-01-01T04:46:00.000000,99.4064,99.5548,99.325,99.4222,55113
2025-01-01T04:47:00.000000,99.3742,99.7559,99.1377,99.4255,107062
2025-01-01T04:48:00.000000,99.3768,99.911,98.7438,99.407,15173
2025-01-01T04:49:00.000000,99.4229,100.0301,98.5807,99.4005,46951
2025-01-01T04:50:00.000000,99.4378,99.6963,98.8604,99.3846,67121
2025-01-01T04:51:00.000000,99.5981,99.8784,99.069,99.3943,19144
2025-01-01T04:52:00.000000,99.3143,99.6213,99.1758,99.4876,23560
2025-01-01T04:53:00.000000,99.3183,99.536,99.1193,99.3249,61977
2025-01-01T04:54:00.000000,99.3138,99.3226,99.2427,99.3099,3091
2025-01-01T04:55:00.000000,99.2628,99.7223,98.6346,99.3211,7730
2025-01-01T04:56:00.000000,99.2756,99.4409,99.1927,99.3399,11773
2025-01-01T04:57:00.000000,99.4546,99.5386,99.18,99.3164,18977
2025-01-01T04:58:00.000000,99.1068,100.0921,98.4666,99.2052,7449
2025-01-01T04:59:00.000000,99.2675,99.9621,98.9421,99.226,17366
2025-01-01T05:00:00.000000,99.3824,99.7192,99.3001,99.3354,93002
2025-01-01T05:01:00.000000,99.2206,99.2511,99.1249,99.2383,15768
2025-01-01T05:02:00.000000,98.9997,99.3314,98.9948,99.293,31782
2025-01-01T05:03:00.000000,99.3686,99.4565,99.0974,99.2722,10818
2025-01-01T05:04:00.000000,99.139,99.5321,99.052,99.2684,16857
2025-01-01T05:05:00.000000,99.1233,99.8398,99.082,99.2017,15060
2025-01-01T05:06:00.000000,99.2104,99.2693,99.0755,99.1806,12021
2025-01-01T05:07:00.000000,99.387,100.0128,98.77,99.2629,3166
2025-01-01T05:08:00.000000,99.2375,99.5061,98.6318,99.2999,9214
2025-01-01T05:09:00.000000,99.4088,99.5278,99.2383,99.4097,23952
2025-01-01T05:10:00.000000,99.4102,99.571,99.142,99.4844,3944
2025-01-01T05:11:00.000000,99.5398,99.9564,99.4866,99.5123,30350
2025-01-01T05:12:00.000000,99.6533,100.2735,99.4976,99.6231,28854
2025-01-01T05:13:00.000000,99.5085,99.7313,99.491,99.6511,12700
2025-01-01T05:14:00.000000,99.7951,99.8238,99.1617,99.7038,84580
2025-01-01T05:15:00.000000,99.7579,99.8064,99.3653,99.6849,4235
2025-01-01T05:16:00.000000,99.7344,99.9597,99.6763,99.6892,23777
2025-01-01T05:17:00.000000,99.7236,99.7933,99.1935,99.6449,105448
2025-01-01T05:18:00.000000,99.7215,100.194,99.03,99.7078,47018
2025-01-01T05:19:00.000000,99.6562,100.5394,99.4544,99.6329,29270
2025-01-01T05:20:00.000000,99.4842,99.7002,99.2162,99.6827,9043
2025-01-01T05:21:00.000000,99.6528,100.0364,99.0608,99.6706,2794
2025-01-01T05:22:00.000000,99.6007,100.1552,99.1763,99.7452,32764
2025-01-01T05:23:00.000000,99.8851,99.9273,99.418,99.793,8537
2025-01-01T05:24:00.000000,99.7382,100.1664,99.5011,99.909,23859
2025-01-01T05:25:00.000000,99.8648,99.9856,99.7581,99.9556,6958
2025-01-01T05:26:00.000000,99.8829,100.007,99.7535,99.8554,30032
2025-01-01T05:27:00.000000,99.8669,100.3839,99.0338,99.8512,7875
2025-01-01T05:28:00.000000,99.8039,100.2588,99.7032,99.7766,15773
2025-01-01T05:29:00.000000,99.7154,99.7676,99.4789,99.7436,59998
2025-01-01T05:30:00.000000,99.7532,100.0131,99.6808,99.8399,14104
2025-01-01T05:31:00.000000,99.7996,99.9235,99.7931,99.8805,121165
2025-01-01T05:32:00.000000,99.8421,100.0099,99.7673,99.836,26905
2025-01-01T05:33:00.000000,99.6937,99.931,99.5304,99.7715,12762
2025-01-01T05:34:00.000000,99.8125,99.8736,99.709,99.7736,10423
2025-01-01T05:35:00.000000,99.6661,99.8116,99.5372,99.6963,44402
2025-01-01T05:36:00.000000,99.8549,100.2484,99.3178,99.6536,44100
2025-01-01T05:37:00.000000,99.7462,100.3957,99.6383,99.6735,82263
2025-01-01T05:38:00.000000,99.8354,100.3894,99.5682,99.747,118746
2025-01-01T05:39:00.000000,99.8192,100.1025,99.6739,99.7858,15193
2025-01-01T05:40:00.000000,99.6252,100.2084,99.3627,99.6401,11650
2025-01-01T05:41:00.000000,99.7333,99.836,99.6243,99.6594,74517
2025-01-01T05:42:00.000000,99.6624,99.6839,99.5755,99.664,29001
2025-01-01T05:43:00.000000,99.5729,99.7208,99.4526,99.6904,8152
2025-01-01T05:44:00.000000,99.6607,100.5036,98.932,99.7933,1353
2025-01-01T05:45:00.000000,99.5139,99.804,99.0756,99.662,43389
2025-01-01T05:46:00.000000,99.8153,99.8654,99.2762,99.6245,11758
2025-01-01T05:47:00.000000,99.682,99.9924,99.2314,99.6621,2044
2025-01-01T05:48:00.000000,99.5943,99.6524,99.3481,99.5616,80982
2025-01-01T05:49:00.000000,99.6105,99.6884,99.5074,99.6554,12705
2025-01-01T05:50:00.000000,99.7294,99.7466,99.6211,99.6789,8451
2025-01-01T05:51:00.000000,99.6826,100.4333,99.2962,99.7328,13976
2025-01-01T05:52:00.000000,99.7508,100.0015,99.4988,99.6965,8060
2025-01-01T05:53:00.000000,99.4806,100.6246,99.3689,99.7483,9780
2025-01-01T05:54:00.000000,99.8862,100.3826,99.6244,99.8163,32031
2025-01-01T05:55:00.000000,99.8571,99.8786,99.7029,99.8312,15376
2025-01-01T05:56:00.000000,99.7402,100.4823,98.9991,99.8461,21606
2025-01-01T05:57:00.000000,99.8947,100.2391,99.6133,99.8634,7038
2025-01-01T05:58:00.000000,99.8093,100.0304,99.749,99.8084,3163
2025-01-01T05:59:00.000000,99.8053,99.9155,99.7551,99.7991,18923
2025-01-01T06:00:00.000000,99.8835,100.2447,99.1681,99.7894,34483
2025-01-01T06:01:00.000000,99.9505,100.2345,99.1637,99.8138,8420
